,address,LAT,LONG
1881,967 BENNINGTON ST AND BREMEN ST,NA,NA
1885,253 SUMMER ST AND MELCHER ST,NA,NA
1908,1 ALBANY ST AND RUTHERFORD AV,NA,NA
1927,25 EVERETT ST AND WESTERN AV,NA,NA
1928,727 ALBANY ST AND RUTHERFORD AV,NA,NA
1933,BLUE HILL AV AND CASTLE CT,NA,NA
2016,CAMBRIDGE ST AND BLUE HILL AV,NA,NA
2040,TELFORD ST AND WESTERN AV,NA,NA
2050,55 E SPRINGFIELD ST AND ISABELLA ST,NA,NA
2107,S SYDNEY ST AND BAY ST,NA,NA
2128,MINDEN ST AND NIRA AV,NA,NA
2141,54 NEWPORT ST AND FREEPORT ST,NA,NA
2187,496 TREMONT ST AND ATLANTIC AV,NA,NA
2223,EDITH ST AND DANA AV,NA,NA
2238,453 CAMBRIDGE ST AND HANO ST,NA,NA
2251,LUCERNE ST AND WINSTON R,NA,NA
2252,FLORIDA ST AND DRACUT ST,NA,NA
2310,JULIAN ST AND DUNBAR AV,NA,NA
2399,VOSE AV AND TRUMAN PY,NA,NA
2462,459 CAMBRIDGE ST AND HANO ST,NA,NA
2473,134 CRAWFORD ST AND ATLANTIC AV,NA,NA
2477,65 BRENT ST AND FREEPORT ST,NA,NA
2508,43 ROGERS ST AND THOMAS PK,NA,NA
2517,11 VERDUN ST AND CARRUTH ST,NA,NA
2520,ST ROSE ST AND RIVER ST,NA,NA
2541,MILTON ST AND HALLET DAVIS ST,NA,NA
2590,COLUMBIA RD AND RAVENNA R,NA,NA
2599,ST ANDREW RD AND ST EDWARD R,NA,NA
2655,STUART ST AND ST JAMES AV,NA,NA
2659,785 TREMONT ST AND RIDGEVIEW AV,NA,NA
2704,133 PETERBOROUGH ST AND BLUE HILL AV,NA,NA
2766,DEVONSHIRE ST AND KINGSTON ST,NA,NA
2769,WESTVIEW ST AND BLUE HILL AV,NA,NA
2792,MARIPOSA ST AND WOOD AV,NA,NA
2808,GORDON ST AND COMMONWEALTH AV,NA,NA
2822,COLLINS ST AND MAIDA TR,NA,NA
2858,9 GORDON ST AND WESTERN AV,NA,NA
